code,year,d_nutritional_deficiencies,d_proteinenergy_malnutrition,d_maternal_disorders
KEN,2013,5282,5128,3974
KEN,2014,5184,5033,3861
KEN,2015,5025,4875,3828
KEN,2016,4915,4766,3788
KEN,2017,5088,4938,3757
KEN,2018,4796,4645,3743
KEN,2019,4614,4462,3767
KIR,1990,25,25,10
KIR,1991,25,25,10
KIR,1992,25,25,10
KIR,1993,25,25,10
KIR,1994,24,24,10
KIR,1995,24,23,10
KIR,1996,23,23,10
KIR,1997,22,22,10
KIR,1998,22,21,10
KIR,1999,22,22,10
KIR,2000,22,22,10
KIR,2001,21,21,10
KIR,2002,20,20,10
KIR,2003,20,19,10
KIR,2004,19,18,10
KIR,2005,18,18,10
KIR,2006,18,17,10
KIR,2007,18,18,10
KIR,2008,18,17,9
KIR,2009,17,17,9
KIR,2010,17,17,9
KIR,2011,17,16,9
KIR,2012,16,15,9
KIR,2013,15,15,9
KIR,2014,15,14,9
KIR,2015,14,14,8
KIR,2016,14,13,8
KIR,2017,14,13,8
KIR,2018,13,13,8
KIR,2019,13,13,8
KWT,1990,2,1,2
KWT,1991,1,1,2
KWT,1992,1,0,3
KWT,1993,1,0,4
KWT,1994,1,0,5
KWT,1995,0,0,6
KWT,1996,0,0,6
KWT,1997,0,0,10
KWT,1998,0,0,5
KWT,1999,1,0,4
KWT,2000,0,0,4
KWT,2001,0,0,3
KWT,2002,0,0,5
KWT,2003,0,0,3
KWT,2004,1,0,6
KWT,2005,1,0,4
KWT,2006,1,0,3
KWT,2007,1,0,2
KWT,2008,1,0,5
KWT,2009,1,0,6
KWT,2010,1,0,4
KWT,2011,1,0,5
KWT,2012,1,0,3
KWT,2013,1,0,5
KWT,2014,1,0,6
KWT,2015,1,0,3
KWT,2016,1,0,3
KWT,2017,1,0,3
KWT,2018,1,0,3
KWT,2019,1,0,3
KGZ,1990,29,23,85
KGZ,1991,29,23,81
KGZ,1992,30,24,72
KGZ,1993,30,24,65
KGZ,1994,30,25,62
KGZ,1995,30,24,65
KGZ,1996,28,23,48
KGZ,1997,28,23,66
KGZ,1998,28,23,48
KGZ,1999,25,21,53
KGZ,2000,22,18,53
KGZ,2001,20,17,52
KGZ,2002,21,18,56
KGZ,2003,20,17,60
KGZ,2004,18,16,66
KGZ,2005,18,15,72
KGZ,2006,18,14,74
KGZ,2007,16,13,74
KGZ,2008,14,12,79
KGZ,2009,13,11,85
KGZ,2010,12,10,82
KGZ,2011,12,10,85
KGZ,2012,11,9,81
KGZ,2013,10,8,69
KGZ,2014,8,7,77
KGZ,2015,9,7,71
KGZ,2016,9,7,58
KGZ,2017,8,7,59
KGZ,2018,9,7,58
KGZ,2019,9,7,57
LAO,1990,1357,1306,962
LAO,1991,1207,1160,947
LAO,1992,1088,1045,938
LAO,1993,997,956,925
LAO,1994,926,887,908
LAO,1995,879,840,891
LAO,1996,840,801,874
LAO,1997,805,766,861
LAO,1998,773,733,847
LAO,1999,739,699,828
LAO,2000,701,661,780
LAO,2001,664,623,759
LAO,2002,625,584,713
LAO,2003,576,536,667
LAO,2004,526,488,626
LAO,2005,485,448,595
LAO,2006,446,410,563
LAO,2007,407,373,532
LAO,2008,392,358,506
LAO,2009,363,331,479
LAO,2010,334,303,449
LAO,2011,307,278,425
LAO,2012,286,258,396
LAO,2013,268,241,383
LAO,2014,251,225,373
LAO,2015,238,213,361
LAO,2016,226,201,351
LAO,2017,213,189,339
LAO,2018,206,182,327
LAO,2019,201,176,315
WB,1990,52197,47797,13563
WB,1991,50563,46352,12979
WB,1992,49260,45178,12969
WB,1993,47853,43839,12454
WB,1994,46181,42335,12844
WB,1995,44759,41064,12250
WB,1996,43876,40352,11598
WB,1997,42857,39509,11419
WB,1998,42078,38870,11300
WB,1999,40852,37808,11074
WB,2000,39380,36486,10618
WB,2001,38576,35721,10760
WB,2002,37589,34776,11008
WB,2003,36765,34013,10830
WB,2004,35070,32472,10414
WB,2005,33583,31085,10741
WB,2006,32063,29708,10134
WB,2007,30932,28667,10186
WB,2008,30100,27843,10153
WB,2009,29613,27354,10694
WB,2010,28938,26705,9846
WB,2011,28032,25858,9525
WB,2012,27359,25218,9549
WB,2013,27119,24980,9920
WB,2014,26510,24406,9902
WB,2015,26100,24024,9736
WB,2016,25969,23904,9239
WB,2017,26012,23925,9058
WB,2018,26697,24570,8840
WB,2019,27386,25210,8647
LVA,1990,26,11,11
LVA,1991,25,10,10
LVA,1992,24,10,10
LVA,1993,23,9,10
LVA,1994,21,7,11
LVA,1995,17,6,7
LVA,1996,10,4,5
LVA,1997,8,3,7
LVA,1998,6,2,8
LVA,1999,5,2,7
LVA,2000,6,1,5
LVA,2001,7,2,5
LVA,2002,7,2,2
LVA,2003,7,2,3
LVA,2004,7,2,3
LVA,2005,7,2,2
LVA,2006,8,2,3
LVA,2007,8,2,5
LVA,2008,8,2,3
LVA,2009,8,2,4
LVA,2010,8,2,3
LVA,2011,8,1,1
LVA,2012,8,1,3
LVA,2013,7,1,2
LVA,2014,6,1,3
LVA,2015,6,1,7
LVA,2016,6,1,3
LVA,2017,6,1,3
LVA,2018,5,1,3
LVA,2019,5,1,2
LBN,1990,15,13,46
LBN,1991,14,13,44
LBN,1992,14,12,42
LBN,1993,13,12,41
LBN,1994,13,12,38
LBN,1995,13,11,36
LBN,1996,12,11,34
LBN,1997,12,11,32
LBN,1998,12,11,31
LBN,1999,12,10,29
LBN,2000,12,10,27
LBN,2001,12,10,26
LBN,2002,12,10,24
LBN,2003,12,10,23
LBN,2004,12,10,22
LBN,2005,13,11,22
LBN,2006,13,11,21
LBN,2007,13,11,21
LBN,2008,13,11,20
LBN,2009,13,11,19
LBN,2010,14,11,19
LBN,2011,14,11,19
LBN,2012,14,12,20
LBN,2013,15,12,21
LBN,2014,15,12,20
LBN,2015,15,12,20
LBN,2016,15,12,19
LBN,2017,15,12,18
LBN,2018,15,12,18
LBN,2019,15,12,17
LSO,1990,404,396,141
LSO,1991,379,372,135
LSO,1992,350,343,131
LSO,1993,323,316,122
LSO,1994,295,288,115
LSO,1995,267,260,107
LSO,1996,242,236,94
LSO,1997,224,218,86
LSO,1998,213,207,95
LSO,1999,208,201,102
LSO,2000,213,206,126
LSO,2001,218,211,133
LSO,2002,218,211,144
LSO,2003,220,213,165
LSO,2004,222,216,175
LSO,2005,223,216,184
LSO,2006,222,216,184
LSO,2007,225,218,193
LSO,2008,233,226,204
LSO,2009,234,227,197
LSO,2010,232,225,195
LSO,2011,237,230,190
LSO,2012,231,225,192
LSO,2013,217,211,192
LSO,2014,209,202,184
LSO,2015,207,201,182
LSO,2016,200,195,170
LSO,2017,198,192,158
LSO,2018,197,191,151
LSO,2019,194,188,150
LBR,1990,1215,1181,536
LBR,1991,1181,1147,573
LBR,1992,1225,1190,584
LBR,1993,1236,1200,587
LBR,1994,1200,1163,599
LBR,1995,1155,1119,598
LBR,1996,1161,1123,661
LBR,1997,1130,1092,698
LBR,1998,1105,1067,719
LBR,1999,1060,1023,749
LBR,2000,1012,976,744
LBR,2001,922,888,728
LBR,2002,819,787,726
LBR,2003,721,690,730
LBR,2004,634,605,736
LBR,2005,616,588,757
LBR,2006,579,552,762
LBR,2007,544,518,813
LBR,2008,526,500,842
LBR,2009,524,497,883
LBR,2010,513,487,920
LBR,2011,504,477,918
LBR,2012,506,480,898
LBR,2013,476,451,854
LBR,2014,434,409,825
LBR,2015,406,382,792
LBR,2016,379,356,766
LBR,2017,347,324,734
LBR,2018,328,306,718
LBR,2019,323,300,713
LBY,1990,24,22,48
LBY,1991,22,21,45
LBY,1992,22,20,43
LBY,1993,21,19,40
LBY,1994,18,16,38
LBY,1995,17,15,36
LBY,1996,17,15,34
LBY,1997,16,14,33
LBY,1998,16,14,30
LBY,1999,16,14,29
LBY,2000,16,14,29
LBY,2001,16,14,30
LBY,2002,15,13,30
LBY,2003,14,12,29
LBY,2004,15,13,28
LBY,2005,14,12,27
LBY,2006,13,11,27
LBY,2007,14,12,36
LBY,2008,15,12,40
LBY,2009,16,13,44
LBY,2010,16,13,40
LBY,2011,15,13,38
LBY,2012,15,12,35
LBY,2013,15,12,33
LBY,2014,15,12,32
LBY,2015,15,12,31
LBY,2016,17,14,30
LBY,2017,17,13,29
LBY,2018,17,14,28
LBY,2019,18,14,27
LTU,1990,24,10,14
LTU,1991,22,9,12
LTU,1992,16,7,11
LTU,1993,10,4,8
LTU,1994,8,3,8
LTU,1995,6,3,8
LTU,1996,4,2,6
LTU,1997,4,2,7
LTU,1998,4,2,7
LTU,1999,4,2,5
LTU,2000,4,2,4
LTU,2001,4,2,4
LTU,2002,4,2,5
LTU,2003,4,2,2
LTU,2004,4,2,4
LTU,2005,4,2,3
LTU,2006,4,2,1
LTU,2007,5,2,2
LTU,2008,5,2,3
LTU,2009,4,2,1
LTU,2010,4,2,2
LTU,2011,4,2,2
LTU,2012,4,2,3
LTU,2013,5,2,2
LTU,2014,5,2,2
LTU,2015,5,2,3
LTU,2016,5,2,2
LTU,2017,5,3,2
LTU,2018,5,2,2
LTU,2019,4,2,2
LUX,1990,4,3,1
LUX,1991,4,3,1
LUX,1992,4,3,1
LUX,1993,4,4,1
LUX,1994,4,4,1
LUX,1995,4,4,1
LUX,1996,4,4,1
LUX,1997,4,4,1
LUX,1998,4,4,1
LUX,1999,4,4,1
LUX,2000,5,4,0
LUX,2001,5,4,0
LUX,2002,5,4,0
LUX,2003,5,4,0
LUX,2004,5,5,0
LUX,2005,5,5,0
LUX,2006,5,5,0
LUX,2007,5,5,0
LUX,2008,5,5,0
LUX,2009,6,5,0
LUX,2010,6,5,0
LUX,2011,6,6,0
LUX,2012,6,6,0
LUX,2013,6,6,0
LUX,2014,7,6,0
LUX,2015,7,6,0
LUX,2016,7,7,0
LUX,2017,7,7,0
LUX,2018,7,7,0
LUX,2019,8,7,0
MDG,1990,12311,11927,2018
MDG,1991,12122,11760,2101
MDG,1992,12017,11673,2251
MDG,1993,11948,11612,2462
MDG,1994,11747,11431,2464
MDG,1995,10912,10618,2189
MDG,1996,10600,10312,2260
MDG,1997,10246,9963,2435
MDG,1998,9858,9579,2535
MDG,1999,9427,9162,2534
MDG,2000,9070,8818,2630
MDG,2001,8791,8552,2670
MDG,2002,8659,8425,2772
MDG,2003,8380,8153,2796
MDG,2004,8122,7901,2790
MDG,2005,8388,8170,2724
MDG,2006,8179,7967,2647
MDG,2007,8019,7814,2563
MDG,2008,8098,7894,2630
MDG,2009,7995,7793,2650
MDG,2010,7571,7374,2648
MDG,2011,7461,7266,2631
MDG,2012,7226,7033,2586
MDG,2013,6834,6644,2552
MDG,2014,6733,6545,2515
MDG,2015,6468,6281,2475
MDG,2016,6147,5962,2449
MDG,2017,5950,5765,2420
MDG,2018,5594,5411,2380
MDG,2019,5285,5104,2348
MWI,1990,6068,5869,1402
MWI,1991,6098,5900,1367
MWI,1992,6097,5902,1347
MWI,1993,5989,5799,1306
MWI,1994,5768,5583,1285
MWI,1995,5444,5264,1291
MWI,1996,5108,4932,1306
MWI,1997,4825,4655,1330
MWI,1998,4608,4442,1380
MWI,1999,4729,4569,1397
MWI,2000,4633,4484,1387
MWI,2001,4328,4194,1361
MWI,2002,4539,4413,1363
MWI,2003,3781,3667,1379
MWI,2004,3421,3316,1385
MWI,2005,3158,3061,1351
MWI,2006,3004,2912,1319
MWI,2007,2775,2688,1314
MWI,2008,2568,2485,1325
MWI,2009,2548,2467,1329
MWI,2010,2566,2485,1332
MWI,2011,2677,2596,1300
MWI,2012,2626,2545,1259
MWI,2013,2526,2446,1226
MWI,2014,2435,2356,1195
MWI,2015,2375,2295,1169
MWI,2016,2263,2182,1170
MWI,2017,2157,2075,1155
MWI,2018,2128,2045,1148
MWI,2019,2062,1979,1151
MYS,1990,154,134,482
MYS,1991,157,141,473
MYS,1992,165,151,475
MYS,1993,178,165,466
MYS,1994,198,186,431
MYS,1995,209,196,441
MYS,1996,192,181,415
MYS,1997,182,172,402
MYS,1998,172,162,379
MYS,1999,185,175,421
MYS,2000,172,163,356
MYS,2001,173,164,324
MYS,2002,178,169,307
MYS,2003,176,167,300
MYS,2004,169,160,288
MYS,2005,170,162,279
MYS,2006,170,162,269
MYS,2007,172,164,264
MYS,2008,179,171,268
MYS,2009,187,180,272
MYS,2010,184,177,257
MYS,2011,183,176,254
MYS,2012,187,180,247
MYS,2013,182,175,231
MYS,2014,191,184,246
MYS,2015,200,193,249
MYS,2016,211,204,246
MYS,2017,221,213,254
MYS,2018,227,218,255
MYS,2019,239,230,255
MDV,1990,40,33,32
MDV,1991,35,29,28
MDV,1992,30,24,26
MDV,1993,25,20,24
MDV,1994,20,16,23
MDV,1995,17,14,21
MDV,1996,15,12,18
MDV,1997,12,10,16
MDV,1998,10,8,15
MDV,1999,8,6,14
MDV,2000,7,5,13
MDV,2001,6,4,11
MDV,2002,5,4,11
MDV,2003,5,3,10
MDV,2004,4,3,9
MDV,2005,4,3,9
MDV,2006,4,3,8
MDV,2007,4,3,8
MDV,2008,4,3,8
MDV,2009,4,3,8
MDV,2010,4,3,8
MDV,2011,4,3,7
MDV,2012,4,3,7
MDV,2013,4,3,7
MDV,2014,4,3,7
MDV,2015,4,3,7
MDV,2016,4,3,7
MDV,2017,4,3,7
MDV,2018,5,3,7
MDV,2019,5,3,7
MLI,1990,7631,7479,2363
MLI,1991,7780,7624,2356
MLI,1992,7970,7809,2362
MLI,1993,8124,7958,2355
MLI,1994,8273,8102,2418
MLI,1995,8578,8397,2503
MLI,1996,9046,8852,2534
MLI,1997,9668,9457,2570
MLI,1998,10147,9919,2595
MLI,1999,10350,10117,2589
MLI,2000,10488,10257,2583
MLI,2001,10410,10185,2568
MLI,2002,11184,10953,2539
MLI,2003,10838,10613,2476
MLI,2004,10364,10146,2467
MLI,2005,9966,9753,2439
MLI,2006,9611,9403,2476
MLI,2007,9005,8805,2496
MLI,2008,8994,8797,2568
MLI,2009,8827,8631,2603
MLI,2010,8507,8314,2680
MLI,2011,8340,8147,2789
MLI,2012,8218,8026,2914
MLI,2013,9080,8871,2963
MLI,2014,10060,9831,3041
MLI,2015,11493,11236,3125
MLI,2016,14349,14047,3273
MLI,2017,16776,16425,3379
MLI,2018,15602,15265,3451
MLI,2019,14865,14535,3520
MLT,1990,1,0,1
MLT,1991,1,0,1
MLT,1992,1,0,1
MLT,1993,1,0,1
MLT,1994,1,0,1
MLT,1995,1,0,0
MLT,1996,1,0,1
MLT,1997,1,0,1
MLT,1998,1,0,1
MLT,1999,1,0,1
MLT,2000,1,0,0
MLT,2001,1,0,0
MLT,2002,1,0,0
MLT,2003,1,1,0
MLT,2004,1,1,0
MLT,2005,1,1,0
MLT,2006,1,1,1
MLT,2007,1,1,1
MLT,2008,1,1,1
MLT,2009,1,1,1
MLT,2010,1,1,1
MLT,2011,1,1,0
MLT,2012,1,1,1
MLT,2013,1,1,0
MLT,2014,1,1,1
MLT,2015,1,1,0
MLT,2016,1,1,0
MLT,2017,1,1,0
MLT,2018,1,1,0
MLT,2019,1,1,0
MHL,1990,3,3,2
MHL,1991,3,3,2
MHL,1992,3,3,2
MHL,1993,3,3,2
MHL,1994,2,2,2
MHL,1995,2,2,2
MHL,1996,2,2,2
MHL,1997,2,2,2
MHL,1998,3,2,2
MHL,1999,3,2,2
MHL,2000,3,2,2
MHL,2001,2,2,2
MHL,2002,2,2,2
MHL,2003,2,2,2
MHL,2004,2,2,2
MHL,2005,2,2,2
MHL,2006,2,2,2
MHL,2007,2,2,2
MHL,2008,2,2,2
MHL,2009,2,2,2
MHL,2010,2,2,2
MHL,2011,2,2,2
MHL,2012,2,2,2
MHL,2013,2,2,2
MHL,2014,1,1,2
MHL,2015,1,1,2
MHL,2016,1,1,2
MHL,2017,1,1,2
MHL,2018,1,1,2
MHL,2019,1,1,2
MRT,1990,960,918,723
MRT,1991,907,870,723
MRT,1992,871,836,727
MRT,1993,817,785,732
MRT,1994,745,717,724
MRT,1995,682,657,699
MRT,1996,695,671,694
MRT,1997,659,637,682
MRT,1998,646,624,682
MRT,1999,606,587,670
MRT,2000,571,552,671
MRT,2001,511,493,673
MRT,2002,471,455,665
MRT,2003,405,390,651
MRT,2004,372,357,651
MRT,2005,348,334,641
MRT,2006,320,307,635
MRT,2007,267,256,609
MRT,2008,231,220,588
MRT,2009,216,206,590
MRT,2010,192,182,576
MRT,2011,200,189,571
MRT,2012,207,197,574
MRT,2013,215,204,568
MRT,2014,221,209,547
MRT,2015,238,225,540
MRT,2016,262,247,528
MRT,2017,314,296,530
MRT,2018,291,274,512
MRT,2019,279,262,500
MUS,1990,23,20,15
MUS,1991,18,16,15
MUS,1992,15,13,13
MUS,1993,13,12,9
MUS,1994,10,9,14
MUS,1995,9,8,13
MUS,1996,8,7,9
MUS,1997,7,6,10
MUS,1998,7,6,7
MUS,1999,7,6,8
MUS,2000,7,6,5
MUS,2001,7,7,6
MUS,2002,9,8,3
MUS,2003,9,8,6
MUS,2004,10,9,6
MUS,2005,10,9,6
MUS,2006,11,10,6
MUS,2007,13,13,7
MUS,2008,15,15,8
MUS,2009,17,16,9
MUS,2010,16,16,7
MUS,2011,15,14,7
MUS,2012,16,15,9
MUS,2013,16,15,8
MUS,2014,16,16,8
MUS,2015,16,15,6
MUS,2016,15,15,7
MUS,2017,16,16,9
MUS,2018,16,16,7
MUS,2019,16,16,7
MEX,1990,12933,10836,1815
MEX,1991,12725,10721,1751
MEX,1992,12496,10544,1722
MEX,1993,12327,10380,1660
MEX,1994,12043,10143,1710
MEX,1995,11955,10072,1746
MEX,1996,11642,9880,1607
MEX,1997,11176,9566,1602
MEX,1998,10635,9176,1670
MEX,1999,9929,8626,1652
MEX,2000,9226,8062,1531
MEX,2001,8811,7689,1459
MEX,2002,8608,7513,1489
MEX,2003,8403,7335,1487
MEX,2004,7982,6993,1407
MEX,2005,7818,6865,1413
MEX,2006,7452,6604,1328
MEX,2007,7292,6520,1293
MEX,2008,7360,6587,1315
MEX,2009,7425,6658,1385
MEX,2010,7309,6569,1217
MEX,2011,7118,6406,1162
MEX,2012,7055,6344,1159
MEX,2013,7227,6477,1139
MEX,2014,7114,6364,1134
MEX,2015,6974,6238,1070
MEX,2016,6868,6145,1029
MEX,2017,6995,6234,1059
MEX,2018,7275,6493,1061
MEX,2019,7558,6745,1019
FSM,1990,7,7,6
FSM,1991,7,7,6
FSM,1992,7,7,6
FSM,1993,7,6,6
FSM,1994,6,6,6
FSM,1995,6,6,6
FSM,1996,6,6,6
FSM,1997,5,5,5
FSM,1998,5,5,5
FSM,1999,5,5,5
FSM,2000,5,4,5
FSM,2001,4,4,5
FSM,2002,4,4,4
FSM,2003,4,4,4
FSM,2004,4,4,4
FSM,2005,4,3,4
FSM,2006,3,3,4
FSM,2007,3,3,4
FSM,2008,3,3,3
FSM,2009,3,3,3
FSM,2010,3,3,3
FSM,2011,3,3,3
FSM,2012,3,3,3
FSM,2013,3,3,3
FSM,2014,3,3,3
FSM,2015,3,3,3
FSM,2016,3,3,2
FSM,2017,3,3,2
FSM,2018,3,3,2
FSM,2019,3,2,2
WB,1990,9770,9263,10572
WB,1991,9253,8757,10257
WB,1992,8810,8319,10010
WB,1993,8464,7977,9797
WB,1994,8083,7600,9478
WB,1995,7787,7308,9151
WB,1996,7501,7033,8970
WB,1997,7182,6719,8798
WB,1998,6916,6457,8458
WB,1999,6600,6147,8224
WB,2000,6245,5807,7867
WB,2001,5952,5512,7479
WB,2002,5730,5284,7261
WB,2003,5452,5004,7007
WB,2004,5120,4679,6825
WB,2005,4874,4437,6730
WB,2006,4625,4185,6648
WB,2007,4541,4101,6504
WB,2008,4402,3955,6494
WB,2009,4194,3748,6414
WB,2010,3986,3540,6189
WB,2011,3858,3406,6037
WB,2012,3705,3246,5881
WB,2013,3563,3098,5701
WB,2014,3418,2948,5477
WB,2015,3371,2887,5383
WB,2016,3259,2769,5200
WB,2017,3132,2646,5071
WB,2018,3077,2590,5049
WB,2019,3049,2557,4901
MDA,1990,17,12,34
MDA,1991,13,9,38
MDA,1992,9,7,37
MDA,1993,9,6,35
MDA,1994,10,7,25
MDA,1995,11,8,28
MDA,1996,11,8,25
MDA,1997,9,6,24
MDA,1998,8,6,18
MDA,1999,8,6,14
MDA,2000,7,5,13
MDA,2001,6,4,17
MDA,2002,6,4,13
MDA,2003,5,3,10
MDA,2004,4,3,10
MDA,2005,4,3,10
MDA,2006,4,2,9
MDA,2007,4,2,10
MDA,2008,3,2,15
MDA,2009,3,2,9
MDA,2010,2,1,15
MDA,2011,2,1,8
MDA,2012,2,1,10
MDA,2013,2,1,8
MDA,2014,2,1,8
MDA,2015,2,1,10
MDA,2016,2,1,8
MDA,2017,2,1,6
MDA,2018,2,1,6
MDA,2019,2,1,6
MCO,1990,0,0,0
MCO,1991,0,0,0
MCO,1992,0,0,0
MCO,1993,0,0,0
MCO,1994,0,0,0
MCO,1995,0,0,0
MCO,1996,0,0,0
MCO,1997,0,0,0
MCO,1998,0,0,0
MCO,1999,0,0,0
MCO,2000,0,0,0
MCO,2001,0,0,0
MCO,2002,0,0,0
MCO,2003,0,0,0
MCO,2004,0,0,0
MCO,2005,0,0,0
MCO,2006,0,0,0
MCO,2007,0,0,0
MCO,2008,0,0,0
MCO,2009,0,0,0
MCO,2010,0,0,0
MCO,2011,0,0,0
MCO,2012,0,0,0
MCO,2013,0,0,0
MCO,2014,0,0,0
MCO,2015,0,0,0
MCO,2016,0,0,0
MCO,2017,0,0,0
MCO,2018,0,0,0
MCO,2019,0,0,0
MNG,1990,38,4,126
MNG,1991,37,4,128
MNG,1992,37,4,132
MNG,1993,37,3,143
MNG,1994,35,3,135
MNG,1995,34,3,125
MNG,1996,33,3,115
MNG,1997,31,3,110
MNG,1998,28,2,105
MNG,1999,26,2,100
MNG,2000,25,2,88
MNG,2001,24,2,77
MNG,2002,22,2,68
MNG,2003,21,1,62
MNG,2004,20,1,59
MNG,2005,19,1,55
MNG,2006,19,1,51
MNG,2007,18,1,49
MNG,2008,17,1,48
MNG,2009,17,1,50
MNG,2010,16,1,50
MNG,2011,16,1,51
MNG,2012,16,1,50
MNG,2013,15,1,49
MNG,2014,15,0,46
MNG,2015,15,0,44
MNG,2016,15,0,44
MNG,2017,15,0,43
MNG,2018,15,0,42
MNG,2019,15,0,41
MNE,1990,1,1,1
MNE,1991,1,1,1
MNE,1992,1,1,1
MNE,1993,1,1,1
MNE,1994,1,1,1
MNE,1995,1,1,1
MNE,1996,1,1,1
MNE,1997,1,1,1
MNE,1998,1,1,1
MNE,1999,1,1,1
MNE,2000,1,1,1
MNE,2001,1,1,1
MNE,2002,1,1,1
MNE,2003,1,1,1
MNE,2004,1,1,1
MNE,2005,1,1,1
MNE,2006,1,1,1
MNE,2007,1,1,1
MNE,2008,1,1,1
MNE,2009,1,1,1
MNE,2010,1,1,1
MNE,2011,1,1,1
MNE,2012,1,1,1
MNE,2013,1,1,1
MNE,2014,1,1,1
MNE,2015,1,1,0
MNE,2016,1,1,0
MNE,2017,1,1,0
MNE,2018,1,1,0
MNE,2019,1,1,0
MAR,1990,470,437,2562
MAR,1991,447,414,2519
MAR,1992,448,412,2487
MAR,1993,435,398,2386
MAR,1994,428,391,2211
MAR,1995,410,374,2083
MAR,1996,398,362,1985
MAR,1997,394,358,1916
MAR,1998,387,351,1788
MAR,1999,374,338,1686
MAR,2000,362,327,1517
MAR,2001,350,315,1286
MAR,2002,333,297,1139
MAR,2003,330,292,1004
MAR,2004,321,282,929
MAR,2005,314,275,918
MAR,2006,302,262,890
MAR,2007,296,255,860
MAR,2008,282,241,811
MAR,2009,270,229,830
MAR,2010,259,218,822
MAR,2011,250,208,805
MAR,2012,243,202,789
MAR,2013,251,207,768
MAR,2014,242,197,741
MAR,2015,241,197,708
MAR,2016,230,186,671
MAR,2017,226,182,631
MAR,2018,221,176,593
MAR,2019,215,171,567
MOZ,1990,10090,9764,1683
MOZ,1991,9839,9522,1563
MOZ,1992,9653,9341,1504
MOZ,1993,9574,9265,1499
MOZ,1994,9699,9391,1527
MOZ,1995,9858,9554,1567
MOZ,1996,9656,9360,1579
MOZ,1997,9211,8927,1573
MOZ,1998,8805,8534,1518
MOZ,1999,8412,8153,1469
MOZ,2000,7997,7754,1421
MOZ,2001,7324,7105,1360
MOZ,2002,6746,6540,1371
MOZ,2003,6187,5993,1379
MOZ,2004,5764,5576,1419
MOZ,2005,5397,5213,1513
MOZ,2006,5812,5622,1598
MOZ,2007,5661,5472,1731
MOZ,2008,5392,5205,1855
MOZ,2009,5057,4873,1976
MOZ,2010,4729,4548,2095
MOZ,2011,4343,4165,2133
MOZ,2012,4281,4102,2147
MOZ,2013,4156,3978,2161
MOZ,2014,4051,3875,2180
MOZ,2015,3931,3757,2155
MOZ,2016,3669,3500,2133
MOZ,2017,3457,3291,2109
MOZ,2018,3369,3203,2081
MOZ,2019,3530,3362,2072
MMR,1990,5882,5548,2318
MMR,1991,5732,5399,2391
MMR,1992,5533,5204,2418
MMR,1993,5308,4983,2427
MMR,1994,5058,4739,2407
MMR,1995,4809,4495,2357
MMR,1996,4565,4256,2437
MMR,1997,4306,4004,2483
MMR,1998,4072,3774,2498
MMR,1999,3828,3536,2449
MMR,2000,3635,3344,2370
MMR,2001,3454,3162,2361
MMR,2002,3259,2969,2326
MMR,2003,3075,2790,2278
MMR,2004,2930,2647,2188
MMR,2005,2752,2476,2059
MMR,2006,2577,2307,2069
MMR,2007,2392,2130,2003
MMR,2008,2251,1996,1947
MMR,2009,2123,1874,1911
MMR,2010,1990,1748,1854
MMR,2011,1887,1651,1861
MMR,2012,1784,1554,1780
MMR,2013,1707,1482,1842
MMR,2014,1637,1418,1852
MMR,2015,1567,1353,1847
MMR,2016,1516,1307,1845
MMR,2017,1463,1258,1788
MMR,2018,1422,1219,1726
MMR,2019,1386,1185,1653
NAM,1990,346,338,99
NAM,1991,336,329,96
NAM,1992,340,332,94
NAM,1993,308,300,90
NAM,1994,293,285,91
NAM,1995,273,266,90
NAM,1996,251,244,89
NAM,1997,233,225,91
NAM,1998,250,242,94
NAM,1999,244,236,105
NAM,2000,242,235,113
NAM,2001,234,226,115
NAM,2002,235,228,121
NAM,2003,228,221,118
NAM,2004,223,216,111
NAM,2005,229,222,110
NAM,2006,225,219,105
NAM,2007,236,231,105
NAM,2008,241,235,101
NAM,2009,238,232,99
NAM,2010,243,238,96
NAM,2011,236,231,90
NAM,2012,223,217,85
NAM,2013,237,232,79
NAM,2014,233,228,80
NAM,2015,226,221,81
NAM,2016,214,209,81
NAM,2017,203,198,79
NAM,2018,199,194,79
NAM,2019,189,184,77
NRU,1990,1,1,1
NRU,1991,1,1,1
NRU,1992,1,1,1
NRU,1993,1,1,1
NRU,1994,1,1,1
NRU,1995,1,1,1
NRU,1996,1,1,1
NRU,1997,1,1,1
NRU,1998,1,1,1
NRU,1999,1,1,1
NRU,2000,1,1,1
NRU,2001,1,1,1
NRU,2002,1,1,1
NRU,2003,1,1,1
NRU,2004,1,1,1
NRU,2005,1,1,1
NRU,2006,1,1,1
NRU,2007,1,1,1
NRU,2008,1,1,1
NRU,2009,1,1,1
NRU,2010,1,1,1
NRU,2011,1,1,1
NRU,2012,0,0,1
NRU,2013,0,0,0
NRU,2014,0,0,0
NRU,2015,0,0,0
NRU,2016,0,0,0
NRU,2017,0,0,0
NRU,2018,0,0,0
NRU,2019,0,0,0
NPL,1990,9233,8462,4145
NPL,1991,8468,7737,4072
NPL,1992,7796,7104,3972
NPL,1993,7216,6551,3885
NPL,1994,6658,6025,3705
NPL,1995,6149,5546,3636
NPL,1996,5609,5044,3515
NPL,1997,5101,4567,3252
NPL,1998,4627,4124,3052
NPL,1999,4190,3716,2874
NPL,2000,3796,3351,2746
NPL,2001,3443,3026,2613
NPL,2002,3140,2746,2444
