code,year,d_meningitis,d_malaria,d_tuberculosis,d_acute_hepatitis,d_lower_respiratory_infections
THA,2012,1049,70,7828,246,21162
THA,2013,1012,81,7641,233,22577
THA,2014,1016,68,7552,220,24439
THA,2015,1021,7,7506,200,26340
THA,2016,1048,6,7615,203,28256
THA,2017,1038,2,7658,198,29292
THA,2018,1040,2,7731,195,30336
THA,2019,1037,1,7775,193,31037
TGO,1990,767,3939,1534,108,3891
TGO,1991,786,4022,1567,109,3959
TGO,1992,805,4091,1623,110,4043
TGO,1993,830,4183,1723,111,4177
TGO,1994,850,4250,1815,113,4286
TGO,1995,863,4278,1870,115,4366
TGO,1996,972,4317,1908,116,4403
TGO,1997,1380,4362,1962,117,4412
TGO,1998,970,4427,2039,119,4442
TGO,1999,965,4450,2072,118,4433
TGO,2000,1057,4504,2118,124,4448
TGO,2001,1097,4650,2128,135,4430
TGO,2002,1080,5180,2127,148,4529
TGO,2003,1026,5709,2104,157,4484
TGO,2004,976,6230,2044,161,4411
TGO,2005,973,6611,2041,164,4401
TGO,2006,966,6725,2072,157,4414
TGO,2007,996,6798,2134,141,4421
TGO,2008,938,6422,2244,126,4526
TGO,2009,932,5894,2315,116,4626
TGO,2010,943,5714,2333,109,4638
TGO,2011,927,5837,2322,105,4640
TGO,2012,902,6276,2291,100,4575
TGO,2013,865,6656,2262,95,4503
TGO,2014,708,6655,2274,94,4470
TGO,2015,679,6365,2268,92,4460
TGO,2016,682,5750,2270,92,4466
TGO,2017,659,5098,2253,92,4452
TGO,2018,636,5294,2172,89,4366
TGO,2019,625,5436,2124,86,4356
TKL,1990,0,0,0,0,1
TKL,1991,0,0,0,0,1
TKL,1992,0,0,0,0,1
TKL,1993,0,0,0,0,1
TKL,1994,0,0,0,0,1
TKL,1995,0,0,0,0,1
TKL,1996,0,0,0,0,1
TKL,1997,0,0,0,0,1
TKL,1998,0,0,0,0,1
TKL,1999,0,0,0,0,1
TKL,2000,0,0,0,0,1
TKL,2001,0,0,0,0,1
TKL,2002,0,0,0,0,1
TKL,2003,0,0,0,0,1
TKL,2004,0,0,0,0,1
TKL,2005,0,0,0,0,1
TKL,2006,0,0,0,0,1
TKL,2007,0,0,0,0,1
TKL,2008,0,0,0,0,1
TKL,2009,0,0,0,0,1
TKL,2010,0,0,0,0,1
TKL,2011,0,0,0,0,1
TKL,2012,0,0,0,0,1
TKL,2013,0,0,0,0,1
TKL,2014,0,0,0,0,0
TKL,2015,0,0,0,0,0
TKL,2016,0,0,0,0,0
TKL,2017,0,0,0,0,0
TKL,2018,0,0,0,0,0
TKL,2019,0,0,0,0,0
TON,1990,8,0,7,8,31
TON,1991,8,0,7,8,31
TON,1992,8,0,7,8,31
TON,1993,8,0,7,7,31
TON,1994,8,0,7,7,32
TON,1995,8,0,7,7,32
TON,1996,8,0,7,7,32
TON,1997,8,0,7,7,33
TON,1998,8,0,7,7,35
TON,1999,9,0,7,7,37
TON,2000,9,0,7,7,37
TON,2001,9,0,6,7,36
TON,2002,8,0,6,6,36
TON,2003,8,0,6,6,36
TON,2004,8,0,6,6,35
TON,2005,7,0,6,5,34
TON,2006,7,0,6,5,34
TON,2007,7,0,6,5,34
TON,2008,7,0,6,5,35
TON,2009,6,0,6,5,35
TON,2010,6,0,6,5,35
TON,2011,6,0,5,5,35
TON,2012,6,0,5,5,35
TON,2013,6,0,5,5,35
TON,2014,6,0,5,5,35
TON,2015,6,0,5,4,35
TON,2016,6,0,5,4,35
TON,2017,5,0,5,4,34
TON,2018,5,0,5,4,34
TON,2019,5,0,5,4,34
TTO,1990,36,0,27,9,339
TTO,1991,37,0,28,9,333
TTO,1992,38,0,28,8,335
TTO,1993,40,0,30,8,345
TTO,1994,40,0,30,7,351
TTO,1995,39,0,31,6,334
TTO,1996,39,0,34,6,336
TTO,1997,35,0,33,4,312
TTO,1998,35,0,34,4,315
TTO,1999,30,0,30,2,294
TTO,2000,26,0,27,2,259
TTO,2001,23,0,23,2,254
TTO,2002,20,0,23,2,259
TTO,2003,19,0,24,2,271
TTO,2004,17,0,24,1,266
TTO,2005,16,0,24,1,259
TTO,2006,14,0,24,1,248
TTO,2007,14,0,22,1,246
TTO,2008,14,0,23,1,252
TTO,2009,14,0,22,1,240
TTO,2010,13,0,21,1,231
TTO,2011,13,0,20,1,221
TTO,2012,11,0,19,1,215
TTO,2013,11,0,19,1,228
TTO,2014,11,0,19,1,236
TTO,2015,11,0,19,1,243
TTO,2016,11,0,20,1,254
TTO,2017,11,0,20,1,261
TTO,2018,11,0,20,1,267
TTO,2019,11,0,20,1,274
TUN,1990,220,0,219,148,2348
TUN,1991,211,0,219,135,2271
TUN,1992,201,0,216,124,2180
TUN,1993,191,0,213,115,2098
TUN,1994,179,0,205,107,1992
TUN,1995,170,0,204,103,1932
TUN,1996,159,0,192,98,1836
TUN,1997,149,0,183,96,1751
TUN,1998,140,0,175,93,1687
TUN,1999,136,0,167,91,1655
TUN,2000,132,0,161,88,1636
TUN,2001,129,0,156,86,1626
TUN,2002,125,0,152,85,1618
TUN,2003,123,0,150,83,1618
TUN,2004,118,0,148,82,1604
TUN,2005,116,0,146,82,1604
TUN,2006,116,0,143,82,1610
TUN,2007,114,0,141,84,1616
TUN,2008,113,0,139,85,1630
TUN,2009,113,0,137,87,1646
TUN,2010,113,0,135,88,1671
TUN,2011,100,0,133,90,1681
TUN,2012,94,0,132,89,1690
TUN,2013,92,0,130,89,1707
TUN,2014,91,0,128,89,1727
TUN,2015,89,0,125,88,1750
TUN,2016,88,0,124,88,1774
TUN,2017,87,0,124,87,1803
TUN,2018,86,0,122,87,1822
TUN,2019,85,0,121,87,1838
TUR,1990,2383,16,4454,1829,32062
TUR,1991,2246,16,4297,1805,29770
TUR,1992,2132,15,4212,1790,27921
TUR,1993,2033,14,4189,1779,26300
TUR,1994,1965,13,4187,1781,25205
TUR,1995,1905,13,4061,1770,24121
TUR,1996,1803,12,3784,1721,22465
TUR,1997,1715,11,3515,1683,21057
TUR,1998,1637,10,3262,1637,19499
TUR,1999,1572,9,3020,1592,17800
TUR,2000,1462,8,2665,1398,15880
TUR,2001,1353,8,2384,1221,14423
TUR,2002,1228,7,2083,1149,13090
TUR,2003,1105,6,1801,744,11384
TUR,2004,995,6,1584,522,9897
TUR,2005,897,5,1432,392,8878
TUR,2006,735,5,1327,312,8458
TUR,2007,671,5,1246,259,8291
TUR,2008,473,0,1192,225,8261
TUR,2009,464,0,1189,204,8572
TUR,2010,452,0,1134,186,8839
TUR,2011,427,0,1076,167,9234
TUR,2012,410,0,1018,152,9895
TUR,2013,401,0,980,142,11008
TUR,2014,397,0,959,135,12193
TUR,2015,386,0,935,130,13117
TUR,2016,381,0,925,129,14125
TUR,2017,372,0,907,131,14721
TUR,2018,359,0,859,130,14748
TUR,2019,351,0,833,130,14868
TKM,1990,187,0,430,223,4943
TKM,1991,184,1,475,214,4774
TKM,1992,179,1,521,187,4642
TKM,1993,183,1,630,169,4518
TKM,1994,172,1,626,139,4414
TKM,1995,165,0,603,130,4217
TKM,1996,160,1,695,116,4032
TKM,1997,161,1,779,114,3893
TKM,1998,153,1,791,105,3667
TKM,1999,146,1,748,100,3289
TKM,2000,158,1,705,92,3077
TKM,2001,141,1,701,84,2893
TKM,2002,131,1,706,74,2689
TKM,2003,123,1,714,66,2551
TKM,2004,116,0,722,61,2419
TKM,2005,107,0,729,60,2314
TKM,2006,104,0,696,60,2217
TKM,2007,99,0,672,60,2146
TKM,2008,92,0,632,65,2074
TKM,2009,86,0,565,69,1949
TKM,2010,79,0,537,68,1822
TKM,2011,74,0,516,68,1761
TKM,2012,66,0,492,66,1685
TKM,2013,64,0,503,63,1634
TKM,2014,60,0,505,60,1571
TKM,2015,58,0,488,58,1504
TKM,2016,57,0,479,52,1444
TKM,2017,55,0,464,48,1383
TKM,2018,54,0,449,45,1333
TKM,2019,52,0,437,43,1284
TUV,1990,1,0,3,0,10
TUV,1991,1,0,3,0,9
TUV,1992,1,0,2,0,9
TUV,1993,1,0,2,0,8
TUV,1994,1,0,2,0,8
TUV,1995,0,0,2,0,7
TUV,1996,0,0,2,0,7
TUV,1997,0,0,2,0,7
TUV,1998,0,0,2,0,6
TUV,1999,0,0,2,0,6
TUV,2000,0,0,2,0,6
TUV,2001,0,0,2,0,6
TUV,2002,0,0,2,0,5
TUV,2003,0,0,2,0,5
TUV,2004,0,0,1,0,5
TUV,2005,0,0,1,0,5
TUV,2006,0,0,1,0,5
TUV,2007,0,0,1,0,5
TUV,2008,0,0,1,0,5
TUV,2009,0,0,1,0,5
TUV,2010,0,0,1,0,5
TUV,2011,0,0,1,0,5
TUV,2012,0,0,1,0,5
TUV,2013,0,0,1,0,5
TUV,2014,0,0,1,0,5
TUV,2015,0,0,1,0,5
TUV,2016,0,0,1,0,5
TUV,2017,0,0,1,0,5
TUV,2018,0,0,1,0,5
TUV,2019,0,0,1,0,5
UGA,1990,5804,44242,13319,243,16687
UGA,1991,6002,45260,14386,262,17414
UGA,1992,6149,45783,15094,272,17880
UGA,1993,6565,46646,16120,288,18431
UGA,1994,6150,47282,17039,304,18698
UGA,1995,6239,48279,17725,319,18981
UGA,1996,6374,49681,18458,338,19325
UGA,1997,6506,51172,18925,354,19663
UGA,1998,6650,52982,19552,376,20051
UGA,1999,6699,54562,19813,394,20125
UGA,2000,6812,55586,19966,415,20165
UGA,2001,7043,57652,19742,423,20281
UGA,2002,6642,57993,19035,410,20009
UGA,2003,6539,57135,18280,395,19531
UGA,2004,6737,57092,17927,392,19998
UGA,2005,6763,51905,17134,385,19863
UGA,2006,6724,46798,16335,380,19465
UGA,2007,6508,44507,15861,373,18977
UGA,2008,6110,43621,15278,361,18265
UGA,2009,5850,40653,14930,357,17812
UGA,2010,5972,39357,14624,360,18040
UGA,2011,5992,35099,14348,363,18046
UGA,2012,6112,27954,14373,371,18212
UGA,2013,5332,22671,14927,390,19205
UGA,2014,5376,19575,15298,402,19783
UGA,2015,4953,22016,15180,399,19016
UGA,2016,4908,27037,15143,405,19143
UGA,2017,4324,27740,14433,397,17409
UGA,2018,4166,22762,14161,394,17064
UGA,2019,3941,22587,13886,390,16497
UKR,1990,745,0,3019,117,5968
UKR,1991,738,0,3170,113,6153
UKR,1992,735,0,3443,110,6412
UKR,1993,750,0,3737,108,6787
UKR,1994,784,0,4138,109,7293
UKR,1995,817,0,4845,108,8083
UKR,1996,773,0,4974,104,8056
UKR,1997,718,0,4908,101,7810
UKR,1998,670,0,4691,97,7444
UKR,1999,677,0,5214,105,7934
UKR,2000,667,0,5795,109,8486
UKR,2001,652,0,5999,111,8403
UKR,2002,656,0,6323,111,8586
UKR,2003,641,0,6470,112,8557
UKR,2004,644,0,6773,117,8791
UKR,2005,629,0,7001,121,8809
UKR,2006,571,0,6482,126,8320
UKR,2007,570,0,6623,131,8706
UKR,2008,547,0,6346,133,8655
UKR,2009,471,0,5056,125,7457
UKR,2010,435,0,4486,122,7027
UKR,2011,423,0,4113,116,6815
UKR,2012,392,0,4007,109,6928
UKR,2013,381,0,3891,87,7150
UKR,2014,363,0,3501,94,6915
UKR,2015,491,0,4700,82,9188
UKR,2016,481,0,4391,75,9154
UKR,2017,424,0,4228,76,8879
UKR,2018,411,0,4145,74,8844
UKR,2019,399,0,4043,72,8734
ARE,1990,32,0,50,15,177
ARE,1991,28,0,49,15,182
ARE,1992,31,0,49,16,190
ARE,1993,28,0,50,16,197
ARE,1994,28,0,50,17,210
ARE,1995,27,0,50,18,216
ARE,1996,27,0,50,18,223
ARE,1997,28,0,51,19,231
ARE,1998,32,0,51,19,239
ARE,1999,26,0,51,20,249
ARE,2000,27,0,49,20,262
ARE,2001,27,0,48,21,268
ARE,2002,28,0,49,21,275
ARE,2003,29,0,50,22,291
ARE,2004,29,0,51,22,313
ARE,2005,29,0,51,23,321
ARE,2006,31,0,55,25,328
ARE,2007,31,0,61,28,324
ARE,2008,37,0,72,32,344
ARE,2009,42,0,82,36,369
ARE,2010,44,0,88,39,383
ARE,2011,45,0,92,42,398
ARE,2012,45,0,96,45,415
ARE,2013,47,0,101,49,429
ARE,2014,49,0,105,53,425
ARE,2015,50,0,109,55,453
ARE,2016,51,0,112,59,486
ARE,2017,52,0,116,63,521
ARE,2018,53,0,118,66,558
ARE,2019,54,0,119,69,599
GBR,1990,542,0,727,23,37837
GBR,1991,539,0,702,22,38841
GBR,1992,483,0,678,22,40369
GBR,1993,490,0,664,23,44991
GBR,1994,480,0,636,22,46463
GBR,1995,502,0,631,22,49199
GBR,1996,512,0,613,22,50692
GBR,1997,510,0,592,22,51606
GBR,1998,508,0,583,21,51785
GBR,1999,495,0,575,22,51871
GBR,2000,478,0,554,22,48783
GBR,2001,514,0,531,23,43359
GBR,2002,425,0,524,24,41747
GBR,2003,416,0,513,24,40451
GBR,2004,390,0,485,24,38189
GBR,2005,382,0,473,25,37060
GBR,2006,331,0,466,25,35947
GBR,2007,323,0,443,24,35467
GBR,2008,310,0,433,24,35313
GBR,2009,294,0,411,24,34670
GBR,2010,282,0,397,24,34955
GBR,2011,275,0,383,23,35802
GBR,2012,262,0,383,22,37186
GBR,2013,264,0,386,22,38209
GBR,2014,259,0,384,22,38626
GBR,2015,266,0,386,22,39708
GBR,2016,264,0,382,21,39642
GBR,2017,263,0,380,21,40080
GBR,2018,265,0,388,21,41261
GBR,2019,265,0,390,22,41877
USA,1990,1830,0,2271,202,72716
USA,1991,1615,0,2172,210,73655
USA,1992,1558,0,2055,221,74500
USA,1993,1550,0,1986,232,77518
USA,1994,1530,0,1877,243,78885
USA,1995,1514,0,1781,257,80421
USA,1996,1504,0,1679,264,80927
USA,1997,1514,0,1584,275,81097
USA,1998,1517,0,1512,289,81393
USA,1999,1566,0,1450,323,78509
USA,2000,1458,0,1320,301,77117
USA,2001,1399,0,1249,282,75748
USA,2002,1367,0,1191,264,75438
USA,2003,1344,0,1122,242,74344
USA,2004,1293,0,1057,218,72066
USA,2005,1288,0,1028,189,72273
USA,2006,1273,0,995,168,70966
USA,2007,1249,0,953,152,69811
USA,2008,1223,0,926,144,69921
USA,2009,1186,0,891,137,68989
USA,2010,1141,0,868,129,68625
USA,2011,1126,0,862,124,69967
USA,2012,1108,0,858,121,70573
USA,2013,1106,0,871,120,72196
USA,2014,1102,0,879,120,73161
USA,2015,1115,0,900,120,74766
USA,2016,1131,0,927,120,75385
USA,2017,1137,0,929,124,76510
USA,2018,1142,0,956,129,79227
USA,2019,1146,0,978,131,81921
VIR,1990,1,0,1,0,13
VIR,1991,1,0,1,0,13
VIR,1992,1,0,1,0,13
VIR,1993,1,0,1,0,14
VIR,1994,1,0,1,0,14
VIR,1995,1,0,1,0,14
VIR,1996,1,0,1,0,15
VIR,1997,1,0,1,0,15
VIR,1998,1,0,1,0,15
VIR,1999,1,0,1,0,16
VIR,2000,1,0,1,0,16
VIR,2001,1,0,1,0,17
VIR,2002,1,0,1,0,17
VIR,2003,0,0,1,0,17
VIR,2004,0,0,1,0,17
VIR,2005,0,0,1,0,17
VIR,2006,0,0,1,0,18
VIR,2007,0,0,1,0,20
VIR,2008,0,0,1,0,20
VIR,2009,0,0,1,0,21
VIR,2010,0,0,1,0,21
VIR,2011,0,0,1,0,21
VIR,2012,0,0,1,0,22
VIR,2013,0,0,1,0,22
VIR,2014,0,0,1,0,23
VIR,2015,0,0,1,0,23
VIR,2016,0,0,1,0,24
VIR,2017,0,0,1,0,24
VIR,2018,0,0,1,0,25
VIR,2019,0,0,1,0,25
URY,1990,144,0,170,5,820
URY,1991,203,0,198,5,775
URY,1992,145,0,165,5,874
URY,1993,120,0,152,6,968
URY,1994,92,0,136,6,998
URY,1995,78,0,129,5,1086
URY,1996,68,0,118,5,1132
URY,1997,55,0,106,3,1175
URY,1998,49,0,97,3,1256
URY,1999,43,0,91,2,1300
URY,2000,36,0,85,2,1258
URY,2001,32,0,80,2,1279
URY,2002,29,0,77,2,1300
URY,2003,28,0,77,1,1363
URY,2004,26,0,75,1,1397
URY,2005,23,0,69,1,1387
URY,2006,23,0,62,1,1377
URY,2007,24,0,65,1,1454
URY,2008,18,0,60,1,1394
URY,2009,17,0,59,1,1397
URY,2010,16,0,56,1,1447
URY,2011,16,0,59,1,1537
URY,2012,16,0,59,1,1568
URY,2013,14,0,61,1,1544
URY,2014,14,0,62,1,1520
URY,2015,14,0,63,1,1539
URY,2016,14,0,61,1,1569
URY,2017,14,0,59,1,1576
URY,2018,14,0,57,1,1583
URY,2019,14,0,56,1,1595
UZB,1990,1003,5,1643,991,18343
UZB,1991,951,5,1736,901,18344
UZB,1992,943,0,1918,830,18724
UZB,1993,954,0,2189,778,19268
UZB,1994,930,0,2446,721,19661
UZB,1995,917,0,2715,684,19992
UZB,1996,907,0,3044,645,19973
UZB,1997,870,0,3276,600,19490
UZB,1998,835,0,3542,539,19081
UZB,1999,785,4,3768,490,18230
UZB,2000,743,4,4114,456,17456
UZB,2001,713,4,4291,427,16716
UZB,2002,681,4,4404,400,16332
UZB,2003,630,4,4446,372,16020
UZB,2004,545,4,4448,335,15932
UZB,2005,519,4,4498,315,15912
UZB,2006,474,4,4187,296,15549
UZB,2007,432,3,3985,275,15274
UZB,2008,385,3,3708,251,14929
UZB,2009,306,0,3421,229,14484
UZB,2010,280,0,3164,210,14113
UZB,2011,264,0,3012,198,13892
UZB,2012,251,0,2902,195,13583
UZB,2013,240,0,2792,183,13157
UZB,2014,229,0,2731,168,12754
UZB,2015,184,0,2647,157,12435
UZB,2016,175,0,2571,138,12053
UZB,2017,177,0,2522,138,11568
UZB,2018,176,0,2470,133,11155
UZB,2019,175,0,2445,130,10787
VUT,1990,6,90,30,6,71
VUT,1991,6,66,32,5,73
VUT,1992,6,49,33,4,74
VUT,1993,6,39,34,4,76
VUT,1994,6,16,35,4,77
VUT,1995,6,29,34,4,78
VUT,1996,6,22,34,4,79
VUT,1997,6,23,33,4,80
VUT,1998,6,22,33,4,82
VUT,1999,7,20,33,4,87
VUT,2000,7,49,32,3,87
VUT,2001,7,44,32,3,89
VUT,2002,7,93,32,3,90
VUT,2003,7,127,32,3,90
VUT,2004,6,126,34,3,90
VUT,2005,7,94,35,3,94
VUT,2006,7,81,36,3,96
VUT,2007,7,60,37,3,101
VUT,2008,7,48,37,3,103
VUT,2009,7,50,37,3,104
VUT,2010,7,43,37,3,104
VUT,2011,6,24,38,3,105
VUT,2012,6,16,38,3,105
VUT,2013,6,9,39,3,105
VUT,2014,6,2,40,3,107
VUT,2015,6,1,40,3,108
VUT,2016,6,1,41,3,111
VUT,2017,6,1,41,3,112
VUT,2018,6,1,41,3,112
VUT,2019,6,1,41,3,113
VEN,1990,666,151,1050,118,4104
VEN,1991,565,109,1021,104,3713
VEN,1992,560,72,952,98,3775
VEN,1993,575,51,924,91,3889
VEN,1994,595,52,942,79,4093
VEN,1995,579,53,906,58,3993
VEN,1996,542,53,868,42,3713
VEN,1997,489,53,820,35,3510
VEN,1998,465,66,830,33,3549
VEN,1999,438,51,823,29,3408
VEN,2000,399,58,780,27,3277
VEN,2001,374,30,736,26,3377
VEN,2002,346,23,714,25,3443
VEN,2003,365,38,773,25,3849
VEN,2004,326,29,755,24,3596
VEN,2005,294,36,720,23,3562
VEN,2006,288,48,699,21,3690
VEN,2007,294,58,683,20,3904
VEN,2008,293,38,686,19,4115
VEN,2009,290,55,677,18,4287
VEN,2010,289,72,668,18,4327
VEN,2011,292,67,663,18,4509
VEN,2012,302,75,676,18,4747
VEN,2013,306,134,677,19,4897
VEN,2014,308,136,708,20,4967
VEN,2015,301,223,730,20,5018
VEN,2016,288,291,731,20,5094
VEN,2017,272,423,749,20,5154
VEN,2018,260,514,781,20,5251
VEN,2019,254,667,826,21,5555
VNM,1990,2049,694,29987,1640,25878
VNM,1991,2078,637,29596,1622,25066
VNM,1992,1939,677,29299,1589,24159
VNM,1993,1829,740,28777,1545,23210
VNM,1994,1757,841,28079,1493,22202
VNM,1995,1659,783,27200,1438,21271
VNM,1996,1570,884,26547,1360,20470
VNM,1997,1466,970,26140,1260,19818
VNM,1998,1542,934,25779,1166,19324
VNM,1999,1348,937,25436,1088,19000
VNM,2000,1297,1312,25011,1028,18914
VNM,2001,1264,1260,24982,995,19050
VNM,2002,1241,973,24902,966,19300
VNM,2003,1266,906,24676,948,19832
VNM,2004,1289,638,24434,933,20369
VNM,2005,1278,523,24159,912,20693
VNM,2006,1246,674,24034,886,20893
VNM,2007,1214,453,23863,863,21139
VNM,2008,1184,338,23549,837,21416
VNM,2009,1155,432,23371,815,21607
VNM,2010,1027,398,23104,790,21740
VNM,2011,987,299,22746,769,21788
VNM,2012,954,298,22296,749,21788
VNM,2013,987,217,21816,735,21982
VNM,2014,890,176,21401,728,21646
VNM,2015,870,84,20803,719,21572
VNM,2016,839,45,20233,711,21492
VNM,2017,809,68,19653,703,21460
VNM,2018,778,61,19129,688,21408
VNM,2019,747,59,18681,674,21345
WAL,1990,27,0,40,1,1830
WAL,1991,27,0,39,1,1889
WAL,1992,25,0,38,1,1988
WAL,1993,26,0,37,1,2259
WAL,1994,25,0,35,1,2358
WAL,1995,26,0,35,1,2521
WAL,1996,27,0,34,1,2625
WAL,1997,27,0,33,1,2701
WAL,1998,26,0,32,1,2695
WAL,1999,26,0,32,1,2717
WAL,2000,25,0,30,1,2568
WAL,2001,24,0,29,1,2281
WAL,2002,21,0,28,1,2203
WAL,2003,21,0,27,1,2166
WAL,2004,20,0,26,1,2089
WAL,2005,20,0,26,1,2052
WAL,2006,17,0,25,1,1985
WAL,2007,16,0,24,1,1991
WAL,2008,16,0,23,1,2004
WAL,2009,15,0,22,1,2012
WAL,2010,14,0,22,1,2061
WAL,2011,14,0,21,1,2142
WAL,2012,14,0,21,1,2263
WAL,2013,14,0,21,1,2360
WAL,2014,13,0,21,1,2386
WAL,2015,14,0,20,1,2475
WAL,2016,14,0,20,1,2487
WAL,2017,14,0,20,1,2505
WAL,2018,14,0,20,1,2540
WAL,2019,14,0,20,1,2591
WHO,1990,48430,4939,269655,30246,733835
WHO,1991,47870,5247,260365,29302,723071
WHO,1992,46033,5123,253622,27890,705942
WHO,1993,44030,4577,243115,26393,681543
WHO,1994,41912,4660,235202,24766,654730
WHO,1995,39232,4366,226439,23219,627092
WHO,1996,36111,4184,215305,21648,596338
WHO,1997,32861,4333,205652,20158,566526
WHO,1998,30110,3477,200482,18770,538900
WHO,1999,27729,3793,197163,17658,517027
WHO,2000,25111,4159,194959,16084,492107
WHO,2001,22715,3609,189044,14139,467154
WHO,2002,20589,3552,183669,12202,447207
WHO,2003,18838,4156,176000,10363,431137
WHO,2004,17577,3987,169493,9100,421603
WHO,2005,16885,3727,162378,8219,418303
WHO,2006,16060,4565,153321,7592,408124
WHO,2007,15505,3819,144122,7061,403857
WHO,2008,15420,3910,137556,6781,407872
WHO,2009,15310,4288,133048,6527,412501
WHO,2010,14772,3304,128188,6254,418712
WHO,2011,14327,2403,124389,6060,423595
WHO,2012,14191,2191,120542,5948,426271
WHO,2013,13824,2282,116730,5902,426735
WHO,2014,13397,1990,114291,5862,427980
WHO,2015,13271,1334,113323,5869,432460
WHO,2016,12857,1691,113210,5913,440503
WHO,2017,12346,1742,109837,5750,442726
WHO,2018,11660,1234,106535,5489,450344
WHO,2019,11158,1208,104584,5355,460996
OWI,1990,432524,840553,1777469,166405,3320008
OWI,1991,428900,859283,1787128,165338,3284673
OWI,1992,426722,856695,1808478,163749,3260524
OWI,1993,421104,862512,1775454,161946,3228705
OWI,1994,414064,855983,1754546,159482,3189013
OWI,1995,410088,862940,1739497,157222,3150488
OWI,1996,417495,872785,1721637,153459,3092945
OWI,1997,401124,893230,1726761,151946,3049387
OWI,1998,393598,901666,1725031,149613,3001489
OWI,1999,390356,894094,1719853,147069,2952374
OWI,2000,386211,882382,1715139,144174,2897435
OWI,2001,380120,913037,1683058,140192,2832200
OWI,2002,372500,929531,1650182,134987,2790426
OWI,2003,369377,960008,1612941,130208,2748272
OWI,2004,363658,961129,1559197,127996,2698805
OWI,2005,362012,940883,1533147,128244,2679572
OWI,2006,359179,942101,1500031,124781,2647662
OWI,2007,352953,940521,1470772,120548,2618954
OWI,2008,343651,933255,1448161,117313,2604854
OWI,2009,337066,918165,1406123,112681,2573121
OWI,2010,326965,910161,1365562,109596,2547333
OWI,2011,312917,868828,1332306,106585,2529593
OWI,2012,300277,806421,1318781,104623,2527752
OWI,2013,289674,752017,1308067,98933,2538752
OWI,2014,280607,724533,1295393,92878,2533818
OWI,2015,267947,703065,1268132,88786,2534793
OWI,2016,261408,660569,1250088,84761,2517869
OWI,2017,250281,629854,1232232,82507,2489649
OWI,2018,241812,631744,1205461,80924,2488173
OWI,2019,236222,643381,1179766,79176,2493200
WOR,1990,8568,96,34207,1283,305854
WOR,1991,8206,151,32728,1276,310208
WOR,1992,7749,174,31261,1267,316223
WOR,1993,7516,186,30253,1264,328895
WOR,1994,7266,69,29438,1268,334122
WOR,1995,7054,97,28889,1298,343058
WOR,1996,6787,83,27949,1333,346033
WOR,1997,6606,92,26861,1373,349715
WOR,1998,6413,198,26228,1418,354289
WOR,1999,6297,54,25651,1457,356287
WOR,2000,6062,28,24487,1410,348459
WOR,2001,5869,12,23356,1333,338901
WOR,2002,5533,10,22341,1264,339715
WOR,2003,5410,8,21492,1189,341688
WOR,2004,5187,6,20473,1097,337428
WOR,2005,5093,5,20026,1006,343642
WOR,2006,4897,5,19376,914,342709
WOR,2007,4822,5,18777,877,345679
WOR,2008,4718,3,18098,850,350632
WOR,2009,4580,3,17444,839,352619
WOR,2010,4483,3,17002,821,357903
WOR,2011,4285,3,16699,809,367268
WOR,2012,4210,3,16345,790,376513
WOR,2013,4151,2,15880,764,383810
WOR,2014,4086,2,15429,727,389008
WOR,2015,4100,2,15258,716,401977
WOR,2016,4080,3,15189,707,408406
WOR,2017,4045,3,15367,731,414193
WOR,2018,4047,2,15584,746,428607
WOR,2019,4052,3,15849,757,441234
WOR,1990,114623,369731,310896,14813,543089
WOR,1991,114812,376937,314449,14940,543216
WOR,1992,116674,377923,318041,15248,547510
WOR,1993,117168,385475,321506,15583,550486
WOR,1994,115897,387320,325875,15895,551879
WOR,1995,117665,395446,330885,16168,551771
WOR,1996,120481,405853,333387,16515,548708
WOR,1997,118902,414732,332227,16830,545668
WOR,1998,117184,424877,332420,17121,541521
WOR,1999,118431,431846,331591,17361,537265
WOR,2000,119156,446800,332735,17592,531132
WOR,2001,120533,457176,329929,17727,522468
WOR,2002,118272,459569,324734,17649,515478
WOR,2003,121062,470990,320463,17897,509079
WOR,2004,119101,468821,314962,17962,500774
WOR,2005,119209,452544,309830,17932,495397
WOR,2006,118412,444650,308228,17332,489415
WOR,2007,116632,436668,307009,16201,483061
WOR,2008,112840,424037,305401,15043,475060
WOR,2009,108213,423742,302872,14141,467032
WOR,2010,107323,422522,298296,13622,459528
WOR,2011,101165,401908,295095,13284,453119
WOR,2012,99936,385628,292773,12973,448283
WOR,2013,93466,370737,291272,12757,445114
WOR,2014,91100,342915,291041,12549,442233
WOR,2015,87573,333855,289125,12330,437440
WOR,2016,86785,321766,285487,12190,432378
WOR,2017,85255,305776,279999,12081,424079
WOR,2018,83057,294963,275591,11844,417475
WOR,2019,81439,300492,271887,11692,411796
WOR,1990,241139,455394,1154191,117397,1596857
WOR,1991,239606,465739,1170583,117302,1579771
WOR,1992,238400,463295,1193889,116959,1566369
WOR,1993,234614,463878,1165619,116430,1543417
WOR,1994,230967,457159,1144105,115302,1522772
WOR,1995,228922,455373,1132717,114348,1508004
WOR,1996,237503,456547,1125862,111826,1484950
WOR,1997,226774,468770,1142892,111488,1475360
WOR,1998,224687,466549,1145488,110231,1458813
WOR,1999,223595,452775,1142896,108476,1436191
WOR,2000,221822,427840,1137007,107041,1416863
